planning_room_id,planning_room_name,mission_count_all,mission_count_ems,mission_count_ems_critical,mission_count_ems_critical_cpr,mission_count_fire,mission_count_technical_rescue,mission_count_ems_critical_timegoal_reached,mission_count_fire_timegoal_reached,response_time_ems_critical_mean,response_time_ems_critical_median,response_time_ems_critical_std,response_time_ems_critical_cpr_mean,response_time_ems_critical_cpr_median,response_time_ems_critical_cpr_std,response_time_fire_time_to_first_pump_mean,response_time_fire_time_to_first_pump_median,response_time_fire_time_to_first_pump_std,response_time_fire_time_to_first_ladder_mean,response_time_fire_time_to_first_ladder_median,response_time_fire_time_to_first_ladder_std,response_time_fire_time_to_full_crew_mean,response_time_fire_time_to_full_crew_median,response_time_fire_time_to_full_crew_std,response_time_technical_rescue_mean,response_time_technical_rescue_median,response_time_technical_rescue_std
9100101,Alt-Treptow,1698,1546,1351,26,75,58,570,18,644.2205761316873,612.0,178.97962408210202,531.9565217391304,494.0,153.7452078368829,644.046511627907,600.0,145.14606001384098,750.8333333333334,710.0,184.62448375012454,745.7861000000001,726.6385,127.84291918514279,1079.125,1105.0,358.4825955002498
9100202,Plänterwald West,474,426,356,11,18,21,61,4,720.5885885885886,697.0,162.36618806270582,646.8888888888889,655.0,78.12881101815842,697.2222222222222,660.0,158.1500693785635,740.3333333333334,757.0,116.24915770304172,849.7855,839.9300000000001,100.61524774853957,940.7058823529412,948.0,224.83348413489324
9100203,Plänterwald Ost,966,886,741,14,37,33,140,18,708.0072886297376,678.5,166.21615055680476,649.0769230769231,628.0,62.964886429476884,671.6333333333333,645.5,110.50713296788405,744.7666666666667,714.5,134.1118121602998,806.7843333333335,740.5965,195.3331101906526,1090.6923076923076,1047.5,249.38111704469833
9100304,Baumschulenweg West,1739,1638,1337,35,32,50,617,10,638.1595487510073,602.0,178.65148178232945,541.2857142857143,516.0,99.52226219428951,568.1578947368421,550.0,142.86484022704613,724.4761904761905,691.0,165.97578710390832,737.7970833333334,688.954,144.40812210251278,822.3333333333334,723.0,319.1399077234848
9100305,Baumschulenweg Ost,496,455,374,9,15,17,123,2,676.8,643.0,193.34358359502207,552.125,542.0,31.188081514761837,620.2222222222222,659.0,65.91429620685062,743.2222222222222,754.0,123.96549699188253,778.3576666666668,753.413,168.79806099695966,791.0,784.5,257.1838611996065
9100306,Späthsfelde,350,318,266,5,11,15,94,3,675.396694214876,641.0,209.41786452145786,601.0,592.0,119.3105192344749,565.5,582.0,117.95719562621011,760.5,760.5,126.572113832392,726.4666666666667,746.583,39.31596902447314,970.3636363636364,931.0,383.4616728506965
9100407,Johannisthal West,1132,1064,884,21,27,33,483,4,602.8250620347394,563.0,198.30801794130713,469.42105263157896,457.0,92.06960880495299,576.6,602.0,181.61057237947355,622.7272727272727,603.0,160.43072705008285,693.82025,713.112,93.0746977875835,744.0689655172414,615.0,315.72862794251495
9100408,Johannisthal Ost,904,848,699,14,22,25,416,6,553.1261829652997,526.0,181.29817072087144,462.9166666666667,432.5,145.7871788435167,517.1666666666666,483.0,101.98737295579409,596.6666666666666,588.5,135.01133510213356,635.995,670.84,104.49387841782885,596.3636363636364,536.0,192.1578085236803
9100409,Landschaftspark Adlershof,404,359,308,10,36,8,177,8,582.3048327137546,541.0,183.48682294098296,465.75,461.0,73.7074332363142,578.2,489.0,286.13570575037147,769.0526315789474,622.0,396.9673193495643,638.2835,627.29,94.77609352724829,726.8333333333334,648.0,222.96315091661822
9200510,Helmholtz-Kiez,1221,1129,932,28,34,47,467,5,628.3058823529411,584.0,189.82206183608753,544.4583333333334,491.5,166.92252281579144,627.0,624.0,148.35912028395344,653.0625,616.0,113.98506846659056,725.9763333333332,707.3679999999999,127.14312229085253,730.1935483870968,713.0,216.60338860920263
9200511,Griechischer Park,1394,1300,1042,19,34,34,449,10,648.1507430997876,610.0,184.47692255927097,555.5833333333334,554.5,72.58907798301506,623.7222222222222,594.5,114.88603332692259,685.3333333333334,658.0,131.9618243164404,802.218923076923,785.383,206.91444735343381,667.6,666.0,133.81517103826457
9200512,Wuhlheide,501,429,359,7,38,29,63,6,735.3834355828221,699.0,209.29098676283334,680.1428571428571,648.0,180.7257854425027,772.1111111111111,721.0,272.9281070794779,789.0909090909091,775.0,143.58792048459688,806.7514285714286,773.233,129.1592529745832,1066.1363636363637,1075.5,411.6459754338782
9200613,Bahnhof Schöneweide,1687,1562,1312,28,40,63,699,6,600.9591666666666,561.0,191.73347978908706,467.7368421052632,430.0,130.44660129521847,568.0666666666667,541.0,162.3384765001229,691.4444444444445,630.0,227.73803893747078,694.2822857142856,677.007,138.11876511142415,719.2363636363636,680.0,206.32938101010595
9200614,Oberspree,498,476,399,8,9,10,128,2,678.2213114754098,641.0,171.5285436829723,554.5714285714286,575.0,105.61858602672976,738.5,676.5,161.9681038558724,819.0,819.0,22.627416997969522,819.1635,819.1635,22.17981840547841,993.8,920.0,202.4369037502797
9200715,Wista,604,518,431,2,50,36,234,16,593.8947368421053,564.0,183.13234533774076,433.0,433.0,49.49747468305833,572.3125,578.0,87.9257155308554,678.5833333333334,658.0,117.99088947880676,802.8680909090908,773.018,190.68761961783244,802.32,774.0,202.72409822218967
9200716,Dörpfeldstraße West,883,815,649,10,29,30,258,6,640.3951890034364,617.0,167.4919943447613,543.5714285714286,547.0,62.326712151524966,609.8333333333334,620.0,62.530456347403174,672.695652173913,669.0,52.71573405161679,740.0761666666667,750.9815000000001,100.88947458365844,866.6818181818181,821.0,231.95348186418275
9200717,Dörpfeldstraße Ost,961,903,758,12,15,29,279,6,637.3578643578644,623.0,155.21617057930945,568.4545454545455,566.0,87.29188236756455,623.25,630.5,67.03250810507647,737.75,699.0,97.56133601849805,779.351857142857,755.116,96.15450600366853,783.0454545454545,775.0,199.8245604983406
9200818,Spindlersfeld,284,258,221,7,5,15,117,0,601.0204081632653,568.5,168.0633567707825,553.5,561.0,133.14465817298117,602.0,573.0,51.97114584074513,710.0,710.0,,,,,780.25,693.5,181.65057615703236
9200819,Köllnische Vorstadt,967,893,758,11,28,35,422,5,591.7817109144543,557.5,187.6261001597988,500.0,525.0,163.80476183554617,613.1111111111111,542.0,266.02341535349825,770.1176470588235,700.0,325.50727379602085,838.8028571428571,796.827,205.37453256382474,702.6666666666666,657.5,279.42420091676206
9300920,Dorf Altglienicke,1072,1011,833,24,19,32,346,4,633.8309659090909,603.5,196.43024339220932,544.304347826087,549.0,125.9355660582783,524.8333333333334,548.0,141.5957861896556,898.25,833.5,232.8363925899165,835.2932000000001,811.99,90.13900346797716,830.7,756.5,270.458694190366
9300921,Preußen Siedlung,215,203,160,4,5,3,71,0,663.8380281690141,598.0,222.41066857045476,646.3333333333334,626.0,138.6229899162954,702.0,727.0,172.86121600868137,936.0,936.0,,,,,702.0,688.0,424.17331363488677
9300922,Kosmos Viertel,751,699,559,11,22,24,149,5,723.2199592668024,673.0,202.6261675205845,642.0,640.0,60.45328775178402,669.2222222222222,679.0,76.64818617843767,939.375,937.5,58.641617352476594,872.7018888888889,898.027,63.80400493982421,805.7058823529412,822.0,276.19077752205146
9300923,Kölner Viertel,722,675,541,13,21,10,94,0,730.4051172707889,707.0,170.501504039526,680.2727272727273,684.0,88.86516855224089,816.875,808.5,248.59688395932423,1059.5,976.5,237.02079474775448,1140.085,1140.085,240.93249355369235,1149.8333333333333,1062.5,370.56681808638325
9301024,Falkenberg,577,279,234,8,16,13,106,2,591.4945054945055,553.0,203.63605676807944,608.8333333333334,647.0,291.73441118021486,727.5833333333334,691.5,116.02073351802517,856.6428571428571,775.5,157.75131702137395,1009.1822857142857,940.016,156.718264385185,883.5,836.5,183.16195019708653
9301025,Alt-Bohnsdorf,1042,971,796,21,32,30,313,0,655.4346549192364,618.0,210.40200786807506,525.1764705882352,479.0,130.97386919444926,822.4090909090909,728.0,281.4526364774126,975.4285714285714,956.0,155.3233953493714,1118.915,1102.893,208.37109273961207,899.5625,952.0,168.18004984737837
9301126,Grünau,850,793,665,19,18,33,328,1,621.1798319327731,584.0,188.6119765737119,612.0769230769231,548.0,220.62768847784477,694.1111111111111,659.0,103.69118145296208,801.625,810.0,165.8113708835607,1068.01675,962.1334999999999,275.30472138265867,862.7307692307693,780.5,275.8156714463205
9301227,Karolinenhof,186,173,137,0,4,5,10,0,809.8362068965517,783.0,186.7483283885616,,,,904.0,905.0,12.529964086141668,959.0,959.0,,,,,622.0,622.0,
9301228,Schmöckwitz/Rauchfangswerder,318,282,239,5,8,28,26,0,864.7393617021277,850.5,261.5865847670168,767.0,767.0,91.92388155425118,784.0,767.5,161.01552720157147,1034.0,1034.0,,998.92,998.92,10.16395287277545,1014.9411764705883,904.0,465.13942406931005
9401329,Kietzer Feld/Nachtheide,1259,1178,973,18,25,45,256,2,702.6239813736903,675.0,189.15543350805982,631.3076923076923,610.0,87.56843477664066,928.8333333333334,812.5,266.91429790148453,889.6666666666666,818.5,310.67326693469903,995.1227999999999,955.35,256.98052510783765,1079.3,956.5,396.6927196119226
9401330,Wendenschloß,159,153,138,2,0,4,8,0,811.7479674796748,788.0,170.89449307168573,687.0,687.0,36.76955262170047,,,,,,,,,,1090.0,959.0,319.3321155161191
9401431,Allende I,830,805,689,18,7,9,331,1,622.6923076923077,581.5,206.87469910197925,511.5625,499.0,108.65662658117084,718.3333333333334,727.0,15.885003409925133,705.0,710.0,34.72751070837067,733.723,733.723,,1016.4444444444445,835.0,482.8056314685836
9401432,Siedlung Kämmereiheide,210,194,171,4,8,6,75,0,609.6369863013699,586.0,216.51900864667226,496.5,457.5,131.1856191305536,729.4,742.0,74.9252961288776,1006.5,1006.5,187.3832970144351,,,,975.5,890.5,359.4352051019303
9401433,Allende II,935,582,475,14,20,13,186,2,639.5676959619952,637.0,201.8951597374069,593.3636363636364,633.0,165.91580559263951,769.0,739.0,118.32441280930436,834.8125,825.0,157.9076602532843,989.2978,970.113,198.17770560332963,1089.7,1043.5,396.262272855856
9401534,Altstadt Köpenick,1032,972,802,6,19,29,425,2,604.7821917808219,571.0,175.57483238630843,514.6666666666666,504.0,96.23443597105285,634.7777777777778,609.0,106.08343152653218,661.5833333333334,601.0,146.99131596695418,818.5566666666667,775.996,114.17320771675524,923.3913043478261,813.0,310.09203020019055
9401635,Müggelheim,594,547,440,14,16,28,123,0,757.1171428571429,718.5,263.1842382406079,621.0,529.5,192.92344218745046,786.6666666666666,776.0,135.10551432121488,1148.0,1145.0,148.08949996539252,1566.4152,1622.38,264.12468944648106,864.9230769230769,752.0,478.45053062611424
9501736,Hirschgarten,684,648,536,13,18,11,199,0,672.2447257383966,628.5,215.72408975411568,575.25,560.5,168.54463935274077,777.3846153846154,746.0,160.6712681541302,841.75,835.5,34.528973341239094,,,,982.8888888888889,885.0,281.4500152977632
9501737,Alt-Friedrichshagen,1751,1665,1416,31,25,49,568,0,631.795025728988,605.0,213.84220248402372,571.3333333333334,579.0,193.49478515985376,610.3636363636364,578.0,189.99172230772197,1161.1,1074.5,280.45298675139435,1125.2540000000001,1065.983,114.89782597812723,854.9565217391304,837.0,363.1318916743449
9501838,Rahnsdorf,966,889,749,29,27,33,262,0,678.7202925045704,610.0,260.57355097281254,584.1363636363636,522.5,238.60413429031965,769.7142857142857,748.5,178.74624410101538,1300.8333333333333,1271.5,80.60128204108584,1478.2350000000001,1352.4185,411.86711453817236,727.5238095238095,697.0,181.81216104749953
9501939,Bahnhofstraße,949,855,725,17,34,51,191,1,686.9049844236761,658.0,169.13082938310112,580.2941176470588,605.0,167.42377545687856,818.7692307692307,770.0,161.87297172276467,889.0555555555555,826.0,214.55987021923912,1243.9155,1169.554,360.2050545823865,1040.35,985.5,323.3376856698875
9501940,Güterbahnhof Köpenick,362,336,279,10,4,22,115,0,641.3544303797469,604.0,171.24618303117362,532.2,539.0,194.88124589092712,758.0,758.0,65.05382386916237,921.5,921.5,226.98127676088177,968.293,968.293,,1054.2,816.0,484.866579586591
9501941,Friedrichshagener Straße,377,356,288,6,7,12,106,2,662.233606557377,632.0,179.8425887436952,603.6,598.0,42.71182506051456,800.0,800.0,,742.5,745.0,53.150729063673246,912.1866666666668,847.563,112.87588901237211,953.0,867.5,303.1263029754356
9502042,Mittelheide,392,367,316,7,13,9,27,0,767.625,744.0,171.904675020509,882.2857142857143,794.0,172.64676296387597,847.1428571428571,803.0,103.46082764574646,1129.75,1118.0,335.4582686415704,1384.3100000000002,1420.69,98.78868963601043,1117.375,975.0,386.2889138973574
9502043,Dammheide,1158,1104,918,20,15,29,68,0,793.686460807601,761.0,188.68776222096082,647.0555555555555,656.0,175.41663755763346,890.2,918.0,139.9060398982117,896.2,949.0,94.78238232920715,969.063,969.063,29.03804707620678,1097.5,1067.0,294.19109435875174
10100101,Marzahn West,707,676,565,19,15,9,164,1,685.0651260504202,663.5,211.71918333437227,498.46153846153845,437.0,135.79679388987515,709.3333333333334,755.5,108.93239493679862,903.125,821.0,250.84510730158334,963.8299999999999,972.957,125.03658336263024,1050.888888888889,1044.0,375.234408218531
10100102,Rosenbecker Straße,461,425,363,11,12,17,63,0,721.5736196319018,705.0,167.30535632722888,677.1111111111111,676.0,127.83137764692643,747.25,748.0,77.61213086330548,872.4285714285714,793.0,116.98982454734706,1145.89175,1129.797,231.3605086963849,986.3333333333334,962.0,300.56804806092003
10100103,Wittenberger Straße,1073,1018,826,15,30,17,175,2,717.340878828229,690.0,164.4074399574422,618.0,602.0,100.52860289489753,725.5882352941177,763.0,162.9536202511045,856.625,806.0,167.19843500065025,956.753,1007.3700000000001,128.97722826607807,1001.1538461538462,946.0,301.19231014803097
10100104,Golliner Straße,764,705,557,10,25,25,88,2,740.0260521042084,709.0,178.00440329670883,658.4444444444445,627.0,121.21273768782626,707.2727272727273,793.0,220.45094280092835,776.1666666666666,782.0,59.657075579235915,1028.8822,967.34,331.1972249343282,882.5,869.5,155.43786080433742
10100205,Gewerbegebiet Bitterfelder Straße,570,519,429,6,29,15,145,4,684.4347826086956,640.0,200.72449601353722,588.6666666666666,620.0,62.22807512155052,750.5555555555555,686.5,217.43375521867972,845.2941176470588,905.0,223.7020241040195,988.5145555555557,935.047,296.3200608033951,854.0,680.0,480.8735107419968
10100206,Wuhletalstraße,1321,1240,966,19,31,36,265,8,699.090481786134,660.0,206.5246945294279,613.8571428571429,574.0,196.84427939279905,586.5,620.0,130.94435106915867,702.1818181818181,651.0,90.71804471197358,772.4449999999999,791.3820000000001,105.44921423943512,943.9629629629629,921.0,332.0522991107415
10100207,Ahrensfelder Berge,901,833,686,13,28,30,197,9,682.8392282958199,654.0,168.68527289838084,650.6363636363636,618.0,135.05500562901972,671.5625,667.5,63.43707512172987,734.0,713.0,115.84760103975681,829.2158,780.8205,169.6798628900907,910.2272727272727,896.5,216.041427204132
10100208,Bürgerpark,1344,1259,1013,20,35,42,385,9,659.2098360655738,619.0,187.46211786968482,549.6315789473684,576.0,124.94007920524488,622.0555555555555,612.5,97.60754082622815,738.4117647058823,656.0,196.64277854256733,792.7275,751.613,172.59633565007493,876.5333333333333,766.5,322.07182036195644
10100209,Lea-Grundig-Straße,931,869,684,19,20,28,258,5,660.7456,626.0,189.6199832864102,553.3157894736842,549.0,103.35163957823201,590.9,623.0,114.8423557171598,699.9,671.0,104.4418498495694,1206.6736666666666,749.288,1162.9112354353906,810.2857142857143,814.0,372.17067897097195
10100210,Marzahner Promenade,1497,1412,1180,30,32,43,602,8,616.4483082706766,575.0,189.19247407201237,529.8076923076923,509.0,118.90501056919989,524.8,502.0,109.56028999074958,658.4705882352941,660.0,188.6465337764846,834.2591,857.2635,214.01811930273053,974.1935483870968,861.0,431.73776140575893
10100311,Marzahner Chaussee,875,765,686,17,55,45,287,11,649.3778877887788,609.0,225.7100768308077,503.84615384615387,520.0,121.13067747536553,624.6923076923077,598.0,128.63496983941437,703.0625,630.5,206.37359444432556,900.7691666666666,835.44,344.2328158874371,949.95,781.5,439.70455990357885
10100312,Springpfuhl,1828,1716,1394,34,43,52,765,15,599.2360890302067,556.0,215.4911263192093,527.9642857142857,499.0,163.02089894263096,540.7391304347826,530.0,96.1117802784882,577.9583333333334,553.5,192.86094994708688,760.793157894737,737.527,136.94534994428463,768.5909090909091,609.5,433.3169696590513
10100313,Alt-Marzahn,555,505,411,8,18,25,239,5,576.4258760107816,540.0,183.3056575378382,470.5,450.0,96.8271656096573,645.8,704.0,135.6362783329003,610.5,577.5,160.74928719385767,694.405,710.394,94.04770698161649,786.0454545454545,726.5,357.49491868153433
10100314,Auersbergstraße,715,680,564,19,12,18,322,3,591.4900793650794,561.0,160.35465136846085,491.7647058823529,498.0,73.27476493630388,686.2,715.0,154.44966817704724,716.75,729.0,112.20628324652772,831.26975,793.775,168.65111805613193,742.5833333333334,684.5,233.00388538833556
10100315,Bärenstein,757,705,559,10,28,17,277,4,624.852652259332,586.0,183.2358315892061,518.7777777777778,485.0,103.14525895282073,601.1666666666666,592.0,159.5304663597825,670.0,659.5,116.3051541802378,756.7040000000001,782.7850000000001,64.80392475768737,643.2666666666667,615.0,273.3034594592263
10100316,Landsberger Tor,575,538,449,6,18,14,211,4,635.7673860911272,599.0,178.49062971291943,501.0,470.0,61.862751312886175,576.0,578.0,90.13579498990143,671.2,674.5,103.32989241582837,640.8952499999999,628.9984999999999,38.25384734790309,888.1538461538462,942.0,260.33979275613575
10200417,Zossener Straße,879,822,676,11,21,27,164,9,710.5433333333333,686.0,184.5993399665404,596.3,609.5,95.74508980737457,711.6923076923077,671.0,302.897778305758,829.5,762.5,180.14914456004027,847.73725,796.7035000000001,195.65279228131985,839.5454545454545,777.5,304.0453799576522
10200418,Kyritzer Straße,604,568,469,13,13,18,199,5,653.5579710144928,606.0,177.8347854525054,543.75,539.0,36.156540964885664,614.0,626.0,157.18842196548698,717.2222222222222,702.0,98.32443462560283,700.1694,701.833,68.71108159751228,785.6666666666666,758.5,376.67090370371017
10200419,Havelländer Ring,342,323,241,3,7,12,87,4,681.9765258215963,626.0,195.5438579699192,617.0,617.0,39.59797974644666,599.0,610.0,40.554490092549145,699.0,668.0,93.97606078145648,758.605,746.565,85.11690411819892,1022.6,853.0,275.86645319791967
10200420,Gut Hellersdorf,882,833,685,9,27,18,335,7,628.2707275803723,576.0,195.9275059793807,565.125,549.5,102.81389219639253,604.5294117647059,562.0,143.60149618260374,783.4166666666666,745.0,265.9659781159078,851.2262999999999,737.76,305.6321066624054,763.0,716.5,138.33293172632466
10200421,Helle Mitte,518,469,398,8,25,17,192,12,655.0775862068965,580.0,231.823450320826,501.0,497.5,65.49809157525127,603.2916666666666,560.5,199.5262822758961,661.15,628.5,109.88476020957498,823.8630625,799.6165000000001,137.9347556701929,864.625,806.0,152.33228482498384
10200422,Hellersdorfer Promenade,802,746,615,9,21,29,187,6,704.1996268656717,644.0,201.3079922362206,625.7142857142857,602.0,74.00160873412209,606.2142857142857,593.0,119.53189376218224,798.9090909090909,727.0,174.2035904024108,819.1693750000001,747.889,182.1330172491189,853.3684210526316,838.0,301.0345514547967
10200423,Böhlener Straße,776,728,589,5,25,21,125,6,761.9696394686907,694.0,241.41896559137234,614.6,554.0,104.53133501491311,723.1111111111111,653.0,236.9521889944911,771.0,803.0,113.66793743180175,880.962888888889,850.193,105.3691390000465,1071.5,1003.5,286.8339716155101
10200524,Adele-Sandrock-Straße,1160,1089,886,13,40,20,238,3,712.0066577896139,662.0,215.8421119451625,648.5,617.5,147.27556113996278,651.3478260869565,640.0,139.2295712763153,755.7272727272727,748.0,148.4439900495072,930.960875,910.078,142.98149035595725,970.7142857142857,873.5,313.75846383225047
10200525,Schleipfuhl,536,501,397,8,15,13,146,6,681.108938547486,628.0,198.73089465734094,575.0,597.0,113.19305043449738,628.6,641.0,73.07864865259137,908.4,857.5,178.48946436383548,911.5,870.605,184.73535644808223,828.1111111111111,844.0,120.82367777514102
10200526,Boulevard Kastanienallee,688,617,488,11,53,12,217,2,662.6547619047619,596.0,218.50073286757265,561.1428571428571,574.0,113.12740394709641,598.8,558.0,145.53904559637405,627.4166666666666,604.5,103.60414490057678,951.7951999999999,980.67,116.53351973016174,957.0,759.0,459.4728863962849
10200627,Am Kienberg,385,355,291,6,21,7,179,1,525.5564516129032,466.0,209.22646438608987,372.2,392.0,116.38384767655691,502.8,483.0,109.12849568938707,1087.3333333333333,840.0,546.7077220355803,724.836,724.836,,741.0,589.0,422.6757622575489
10200628,Neue Grottkauer Straße,726,678,556,9,23,11,347,4,565.8918367346939,501.0,204.35984776121654,476.0,446.0,131.24023773218335,507.6666666666667,473.5,154.77862979889775,778.6666666666666,571.0,347.71000848408147,848.9911666666667,735.1285,247.49563899221872,876.1666666666666,685.5,481.1899486342859
10200629,Teterower Ring,1013,959,790,25,23,19,498,5,546.0744985673352,485.5,215.34176275477444,461.95,459.5,110.9862367000616,505.5833333333333,486.0,89.3262237107572,762.0,781.0,201.4043551806025,763.4409999999999,729.9195,110.55207113935045,745.3529411764706,607.0,341.90275320192853
10200630,Cecilienplatz,772,726,594,16,18,22,393,6,545.4657794676806,479.0,217.8183204679682,485.1875,463.0,189.35230612098007,422.54545454545456,449.0,118.72014457232069,859.1428571428571,804.0,265.5129805812568,751.4128333333333,760.3615,61.45823474333338,731.8421052631579,625.0,335.9947524652885
10300731,Oberfeldstraße,726,691,578,12,10,20,306,0,601.588122605364,567.5,191.78949415906277,529.3,535.0,132.24140383740973,855.6,668.0,492.7558218834152,955.5,955.5,399.51533137039934,961.2215,961.2215,42.27720734036248,704.375,654.0,163.26456035118787
10300732,Buckower Ring,1436,1004,798,18,51,31,470,14,585.0739726027397,522.0,220.35533719492108,438.14285714285717,411.5,81.92102871091734,619.5945945945946,650.0,161.2350698444595,807.09375,770.0,163.28331984719867,1436.118722222222,767.8285,2728.043251829776,711.3478260869565,611.0,269.9475721313394
10300733,Alt-Biesdorf,657,625,539,11,13,15,164,5,676.6376518218624,649.5,203.07550199993997,597.4545454545455,562.0,134.0383255911261,633.2857142857143,627.0,117.68561833080862,757.0,677.0,168.35973390332975,758.7371666666667,725.1379999999999,137.57147232681152,953.9,808.5,433.354730240968
10300734,Biesdorf Süd,839,786,664,21,17,23,119,3,744.3255813953489,721.5,200.00955961365813,692.4,706.5,146.20187917288962,755.7142857142857,752.0,52.01831179406693,799.5,797.0,70.58564537732394,845.1819999999999,826.923,32.62913625887142,934.8125,841.0,307.30532455523775
10400835,Kaulsdorf Nord,512,469,392,5,13,20,203,2,612.0437317784257,560.0,185.92890189927897,449.5,449.5,79.90306627407988,696.2857142857143,636.0,254.1074013651933,779.8333333333334,636.0,310.72908886466786,977.4333333333334,857.667,238.1532694092888,845.8571428571429,732.0,332.7951222698335
10400836,Alt-Kaulsdorf,813,465,395,10,13,23,208,3,609.3732193732194,565.0,187.88955804835464,422.22222222222223,438.0,112.92672156954015,639.5714285714286,602.0,161.87840821931454,939.3333333333334,841.5,356.02902503400855,796.107,792.014,40.61148703261185,781.5714285714286,715.5,279.39790051678415
10400837,Kaulsdorf Süd,611,565,475,12,13,29,97,0,751.726392251816,724.0,223.94248829530844,649.6,587.5,173.1243612102134,845.0,845.0,,898.75,823.5,190.14095648579593,,,,883.25,863.0,337.0793180642602
10400938,Mahlsdorf Nord,648,609,500,9,11,19,64,0,811.1116279069768,747.5,248.18271261076103,822.0,716.0,263.9065491166649,750.3333333333334,716.5,119.62719869104461,849.5,816.0,131.7915020022156,1365.2069999999999,1365.2069999999999,170.22464386216237,857.5,838.0,167.1409312798361
10400939,Alt-Mahlsdorf,501,463,395,4,16,15,83,1,735.2953216374269,694.5,207.36849468523283,465.0,465.0,7.0710678118654755,648.75,620.0,76.56533158029161,868.1428571428571,946.0,131.67564767441317,946.1990000000001,967.11,78.64686302072066,1165.0,998.0,441.22528259382415
10400940,Elsensee,510,468,401,5,11,28,33,1,832.9570200573066,815.0,216.66861419527604,662.0,654.0,154.82463197652584,701.1666666666666,735.0,90.609970018021,1119.3333333333333,1122.0,51.05226080530946,978.3315,978.3315,123.86884460791589,1041.9285714285713,927.0,288.8759287268536
10400941,Pilgramer Straße,566,536,447,8,10,14,26,0,847.2984693877551,832.5,197.5317519821294,710.8,666.0,152.94999182739437,865.4,837.0,83.46436365299863,1094.5,1047.5,152.91064929123368,1068.609,1068.609,95.08464886615499,868.0,936.0,249.811357399367
11100101,Dörfer Malchow-Wartenberg,378,340,284,5,21,14,101,2,721.4860557768924,684.0,252.38704167365822,670.2,736.0,143.6895960047212,731.625,690.0,161.65124496891448,855.25,871.5,232.27677456000632,880.5086666666666,851.983,202.8087062882986,931.7272727272727,751.0,492.9977871976894
11100102,Dorf Falkenberg,228,207,162,3,10,8,54,0,663.0212765957447,669.0,234.54361361360932,729.0,729.0,125.86500705120545,847.3333333333334,863.5,67.17043000209739,1002.5,1002.5,153.4421715174808,,,,1222.0,1166.0,434.4020520867079
11100203,Falkenberg Ost,1040,965,787,18,35,28,307,3,655.2543859649123,618.5,178.82163396606407,559.7647058823529,529.0,119.98256613554568,762.3529411764706,755.0,85.62705557858932,853.5625,856.5,91.34839443945727,907.6773333333334,917.7105,66.47637460531877,823.1363636363636,742.0,325.9608938645928
11100204,Falkenberg West,895,836,695,10,23,26,261,7,673.6247960848287,631.0,212.164690097148,578.3333333333334,575.0,112.88873578292332,702.75,762.0,139.20104819354566,817.1111111111111,835.0,68.56282601462043,813.51175,808.792,76.37272364575868,974.5217391304348,952.0,279.99965414998405
11100205,Wartenberg Süd,723,677,541,12,24,14,174,8,670.3148558758315,649.0,198.84956508468412,639.8571428571429,614.0,124.62133120166945,695.421052631579,733.0,170.41463023704983,921.125,854.5,174.90068610500074,870.7493636363637,871.12,65.27484324189945,1203.75,1183.5,301.042355823894
11100206,Wartenberg Nord,917,876,690,12,20,12,229,1,674.6509274873524,656.0,209.87837831895325,521.8,501.0,127.24324911147328,686.0,685.0,226.84392578746002,802.0,824.0,87.09928653143903,873.4216666666667,902.803,162.0945843831106,978.7,965.5,408.6598830323329
11100307,Zingster Straße Ost,1588,1500,1197,25,41,33,292,4,703.1840375586854,667.0,181.81439331675975,646.0,616.5,196.044698498898,768.8333333333334,733.0,160.15295997338075,887.4285714285714,827.5,131.54859545822967,917.4000000000001,902.71,101.09731729519692,966.8181818181819,1015.0,205.7602942778288
11100308,Zingster Straße West,1263,1173,938,17,41,30,308,9,675.190012180268,633.0,175.1784259676745,533.5,541.5,59.07083575135565,691.2857142857143,673.0,57.72446869148544,817.6315789473684,789.0,126.99309278080872,886.2206000000001,861.31,160.16383689201328,916.5652173913044,885.0,161.00164484957529
11100309,Mühlengrund,708,661,543,13,28,13,170,2,692.6099137931035,639.0,195.95653634101058,552.1818181818181,529.0,63.94500478038635,708.1428571428571,685.0,101.09162420060568,826.125,805.0,107.37708920302454,836.5786666666667,827.24,125.26335467858641,936.3,802.5,407.5994902406582
11200410,Malchower Weg,1106,1042,844,15,24,25,328,7,655.8816489361702,626.0,199.91812727261836,617.7777777777778,655.0,75.84322279837826,627.4285714285714,670.5,141.32162678727624,732.0,716.5,50.472314643322484,778.598142857143,753.336,76.88126310189543,850.4615384615385,880.0,137.73381053358892
11200411,Hauptstraße,1056,965,778,14,54,32,362,20,609.4831625183016,587.0,214.96967854240066,570.7692307692307,517.0,116.77624890230165,635.1351351351351,634.0,154.95844643039024,750.969696969697,738.0,76.37182270333938,766.4549545454546,731.491,161.84908864461698,924.7826086956521,947.0,344.020738872969
11200512,Orankesee,638,584,486,8,21,27,203,3,648.6719457013575,616.0,183.49265453380144,509.875,494.0,102.07901351404215,652.1875,622.0,73.94612340526491,721.1764705882352,694.0,118.49643206343684,932.155,806.523,340.45048210275746,937.0,879.0,309.6447680051145
